step,task,stage,instruction,target_color,object_shape,request_sent,server_request_count,latency_ms,motion_elapsed_ms,step_total_ms,raw_action7,assisted_action7,ee_pose_before,goal_xyz,target_xy_dist,exec_success,final_delta_xyz,gripper_cmd,target_object_z,target_object_lift,target_object_move_xy,target_object_move_y
44,push,push,push the red cylinder forward,red,cylinder,0,15,0.0,412.2874999884516,456.77399984560907,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[4.203358548693359e-05, 0.009999999776482582, 0.001429455354809761, 0.0, 0.0, 0.0, 0.0]","[-4.203358548693359e-05, 0.19871452450752258, 0.02057054452598095]","[0.0, 0.23999999463558197, 0.02199999988079071]",0.05371454730629921,True,"[4.203358548693359e-05, 0.009999999776482582, 0.001429455354809761]",0.0,0.010248597711324692,0.00027151405811309814,0.009038811461868478,0.009038805961608887
45,push,push,push the red cylinder forward,red,cylinder,1,16,301.4694999437779,407.19450009055436,744.5583001244813,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[4.153494592173956e-05, 0.009999999776482582, 0.001429455354809761, 0.0, 0.0, 0.0, 0.0]","[-4.153494592173956e-05, 0.19871452450752258, 0.02057054452598095]","[0.0, 0.23999999463558197, 0.02199999988079071]",0.05371454358100891,True,"[4.153494592173956e-05, 0.009999999776482582, 0.001429455354809761]",0.0,0.010248597711324692,0.00027151405811309814,0.009038811962580811,0.009038805961608887
46,push,push,push the red cylinder forward,red,cylinder,0,16,0.0,405.6916998233646,438.22250002995133,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[4.1042152588488534e-05, 0.009999999776482582, 0.001429455354809761, 0.0, 0.0, 0.0, 0.0]","[-4.1042152588488534e-05, 0.19871452450752258, 0.02057054452598095]","[0.0, 0.23999999463558197, 0.02199999988079071]",0.05371454358100891,True,"[4.1042152588488534e-05, 0.009999999776482582, 0.001429455354809761]",0.0,0.010248597711324692,0.00027151405811309814,0.009038812478848053,0.009038805961608887
47,push,push,push the red cylinder forward,red,cylinder,0,16,0.0,404.2385998181999,436.38149998150766,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[4.055514364154078e-05, 0.009999999776482582, 0.001429455354809761, 0.0, 0.0, 0.0, 0.0]","[-4.055514364154078e-05, 0.19871452450752258, 0.02057054452598095]","[0.0, 0.23999999463558197, 0.02199999988079071]",0.05371454358100891,True,"[4.055514364154078e-05, 0.009999999776482582, 0.001429455354809761]",0.0,0.010248597711324692,0.00027151405811309814,0.009038813009986874,0.009038805961608887
48,push,push,push the red cylinder forward,red,cylinder,1,17,261.66850002482533,417.9277999792248,714.9941998068243,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[4.0073842683341354e-05, 0.009999999776482582, 0.001429455354809761, 0.0, 0.0, 0.0, 0.0]","[-4.0073842683341354e-05, 0.19871452450752258, 0.02057054452598095]","[0.0, 0.23999999463558197, 0.02199999988079071]",0.05371454358100891,True,"[4.0073842683341354e-05, 0.009999999776482582, 0.001429455354809761]",0.0,0.010248597711324692,0.00027151405811309814,0.009038813555336677,0.009038805961608887
49,push,push,push the red cylinder forward,red,cylinder,0,17,0.0,424.4246000889689,465.69810016080737,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[3.959818423027173e-05, 0.009999999776482582, 0.001429455354809761, 0.0, 0.0, 0.0, 0.0]","[-3.959818423027173e-05, 0.19871452450752258, 0.02057054452598095]","[0.0, 0.23999999463558197, 0.02199999988079071]",0.05371454358100891,True,"[3.959818423027173e-05, 0.009999999776482582, 0.001429455354809761]",0.0,0.010248597711324692,0.00027151405811309814,0.009038814114254808,0.009038805961608887
50,push,push,push the red cylinder forward,red,cylinder,0,17,0.0,442.9176999256015,483.07249997742474,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[3.912810643669218e-05, 0.009999999776482582, 0.001429455354809761, 0.0, 0.0, 0.0, 0.0]","[-3.912810643669218e-05, 0.19871452450752258, 0.02057054452598095]","[0.0, 0.23999999463558197, 0.02199999988079071]",0.05371454358100891,True,"[3.912810643669218e-05, 0.009999999776482582, 0.001429455354809761]",0.0,0.010248597711324692,0.00027151405811309814,0.009038814686114515,0.009038805961608887
51,push,push,push the red cylinder forward,red,cylinder,1,18,292.4331999383867,412.44959994219244,743.6595000326633,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[3.866354381898418e-05, 0.009999999776482582, 0.001429455354809761, 0.0, 0.0, 0.0, 0.0]","[-3.866354381898418e-05, 0.19871452450752258, 0.02057054452598095]","[0.0, 0.23999999463558197, 0.02199999988079071]",0.05371454358100891,True,"[3.866354381898418e-05, 0.009999999776482582, 0.001429455354809761]",0.0,0.010248597711324692,0.00027151405811309814,0.009038815270311834,0.009038805961608887
52,push,push,push the red cylinder forward,red,cylinder,0,18,0.0,420.4152999445796,461.0023000277579,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[3.820442361757159e-05, 0.009999999776482582, 0.001429455354809761, 0.0, 0.0, 0.0, 0.0]","[-3.820442361757159e-05, 0.19871452450752258, 0.02057054452598095]","[0.0, 0.23999999463558197, 0.02199999988079071]",0.05371454358100891,True,"[3.820442361757159e-05, 0.009999999776482582, 0.001429455354809761]",0.0,0.010248597711324692,0.00027151405811309814,0.009038815866256458,0.009038805961608887
53,push,push,push the red cylinder forward,red,cylinder,0,18,0.0,426.3224001042545,457.94479991309345,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[3.775069126277231e-05, 0.009999999776482582, 0.001429455354809761, 0.0, 0.0, 0.0, 0.0]","[-3.775069126277231e-05, 0.19871452450752258, 0.02057054452598095]","[0.0, 0.23999999463558197, 0.02199999988079071]",0.05371454358100891,True,"[3.775069126277231e-05, 0.009999999776482582, 0.001429455354809761]",0.0,0.010248597711324692,0.00027151405811309814,0.009038816473377545,0.009038805961608887
54,push,push,push the red cylinder forward,red,cylinder,1,19,327.93789985589683,403.9468001574278,770.8606000524014,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[3.730227763298899e-05, 0.009999999776482582, 0.001429455354809761, 0.0, 0.0, 0.0, 0.0]","[-3.730227763298899e-05, 0.19871452450752258, 0.02057054452598095]","[0.0, 0.23999999463558197, 0.02199999988079071]",0.05371454358100891,True,"[3.730227763298899e-05, 0.009999999776482582, 0.001429455354809761]",0.0,0.010248597711324692,0.00027151405811309814,0.009038817091122184,0.009038805961608887
55,push,push,push the red cylinder forward,red,cylinder,0,19,0.0,611.0521999653429,644.5240001194179,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[3.6859124520560727e-05, 0.009999999776482582, 0.001429455354809761, 0.0, 0.0, 0.0, 0.0]","[-3.6859124520560727e-05, 0.19871452450752258, 0.02057054452598095]","[0.0, 0.23999999463558197, 0.02199999988079071]",0.05371454358100891,True,"[3.6859124520560727e-05, 0.009999999776482582, 0.001429455354809761]",0.0,0.010248597711324692,0.00027151405811309814,0.009038817718950695,0.009038805961608887
56,push,push,push the red cylinder forward,red,cylinder,0,19,0.0,544.6258001029491,584.9842000752687,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[3.6421162803890184e-05, 0.009999999776482582, 0.001429455354809761, 0.0, 0.0, 0.0, 0.0]","[-3.6421162803890184e-05, 0.19871452450752258, 0.02057054452598095]","[0.0, 0.23999999463558197, 0.02199999988079071]",0.05371454358100891,True,"[3.6421162803890184e-05, 0.009999999776482582, 0.001429455354809761]",0.0,0.010248597711324692,0.00027151405811309814,0.009038818356341766,0.009038805961608887
57,push,push,push the red cylinder forward,red,cylinder,1,20,475.31570005230606,590.7078001182526,1101.0667998343706,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[3.598834155127406e-05, 0.009999999776482582, 0.001429455354809761, 0.0, 0.0, 0.0, 0.0]","[-3.598834155127406e-05, 0.19871452450752258, 0.02057054452598095]","[0.0, 0.23999999463558197, 0.02199999988079071]",0.05371454358100891,True,"[3.598834155127406e-05, 0.009999999776482582, 0.001429455354809761]",0.0,0.010248597711324692,0.00027151405811309814,0.009038819002787728,0.009038805961608887
58,push,push,push the red cylinder forward,red,cylinder,0,20,0.0,578.6222999449819,629.3300001416355,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[3.5560591641115025e-05, 0.009999999776482582, 0.001429455354809761, 0.0, 0.0, 0.0, 0.0]","[-3.5560591641115025e-05, 0.19871452450752258, 0.02057054452598095]","[0.0, 0.23999999463558197, 0.02199999988079071]",0.05371453985571861,True,"[3.5560591641115025e-05, 0.009999999776482582, 0.001429455354809761]",0.0,0.010248597711324692,0.00027151405811309814,0.009038819657798647,0.009038805961608887
59,push,push,push the red cylinder forward,red,cylinder,0,20,0.0,422.07999993115664,469.0167000517249,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[3.513785850373097e-05, 0.009999999776482582, 0.001429455354809761, 0.0, 0.0, 0.0, 0.0]","[-3.513785850373097e-05, 0.19871452450752258, 0.02057054452598095]","[0.0, 0.23999999463558197, 0.02199999988079071]",0.05371453985571861,True,"[3.513785850373097e-05, 0.009999999776482582, 0.001429455354809761]",0.0,0.010248597711324692,0.00027151405811309814,0.009038820320897374,0.009038805961608887
60,push,push,push the red cylinder forward,red,cylinder,1,21,294.98180001974106,421.6698999516666,757.5664999894798,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[3.4720083931460977e-05, 0.009999999776482582, 0.001429455354809761, 0.0, 0.0, 0.0, 0.0]","[-3.4720083931460977e-05, 0.19871452450752258, 0.02057054452598095]","[0.0, 0.23999999463558197, 0.02199999988079071]",0.05371453985571861,True,"[3.4720083931460977e-05, 0.009999999776482582, 0.001429455354809761]",0.0,0.010248597711324692,0.00027151405811309814,0.009038820991618901,0.009038805961608887
61,push,push,push the red cylinder forward,red,cylinder,0,21,0.0,436.65229994803667,468.91900012269616,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[3.430720607866533e-05, 0.009999999776482582, 0.001429455354809761, 0.0, 0.0, 0.0, 0.0]","[-3.430720607866533e-05, 0.19871452450752258, 0.02057054452598095]","[0.0, 0.23999999463558197, 0.02199999988079071]",0.05371453985571861,True,"[3.430720607866533e-05, 0.009999999776482582, 0.001429455354809761]",0.0,0.010248597711324692,0.00027151405811309814,0.009038821669519902,0.009038805961608887
62,push,push,push the red cylinder forward,red,cylinder,0,21,0.0,578.6995999515057,634.145800024271,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[3.3899170375661924e-05, 0.009999999776482582, 0.001429455354809761, 0.0, 0.0, 0.0, 0.0]","[-3.3899170375661924e-05, 0.19871452450752258, 0.02057054452598095]","[0.0, 0.23999999463558197, 0.02199999988079071]",0.05371453985571861,True,"[3.3899170375661924e-05, 0.009999999776482582, 0.001429455354809761]",0.0,0.010248597711324692,0.00027151405811309814,0.009038822354161901,0.009038805961608887
63,push,push,push the red cylinder forward,red,cylinder,1,22,304.2677000630647,584.2709999997169,931.2411001883447,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[3.3495914976811036e-05, 0.009999999776482582, 0.001429455354809761, 0.0, 0.0, 0.0, 0.0]","[-3.3495914976811036e-05, 0.19871452450752258, 0.02057054452598095]","[0.0, 0.23999999463558197, 0.02199999988079071]",0.05371453985571861,True,"[3.3495914976811036e-05, 0.009999999776482582, 0.001429455354809761]",0.0,0.010248597711324692,0.00027151405811309814,0.009038823045124076,0.009038805961608887
64,push,push,push the red cylinder forward,red,cylinder,0,22,0.0,537.8813999705017,584.9057000596076,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[3.3097392588388175e-05, 0.009999999776482582, 0.001429455354809761, 0.0, 0.0, 0.0, 0.0]","[-3.3097392588388175e-05, 0.19871452450752258, 0.02057054452598095]","[0.0, 0.23999999463558197, 0.02199999988079071]",0.05371453985571861,True,"[3.3097392588388175e-05, 0.009999999776482582, 0.001429455354809761]",0.0,0.010248597711324692,0.00027151405811309814,0.00903882374199976,0.009038805961608887
65,push,push,push the red cylinder forward,red,cylinder,0,22,0.0,550.2808999735862,593.3203001040965,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[3.270353772677481e-05, 0.009999999776482582, 0.001429455354809761, 0.0, 0.0, 0.0, 0.0]","[-3.270353772677481e-05, 0.19871452450752258, 0.02057054452598095]","[0.0, 0.23999999463558197, 0.02199999988079071]",0.05371453985571861,True,"[3.270353772677481e-05, 0.009999999776482582, 0.001429455354809761]",0.0,0.010248597711324692,0.00027151405811309814,0.00903882444439254,0.009038805961608887
66,push,push,push the red cylinder forward,red,cylinder,1,23,496.8940999824554,458.0511001404375,996.3022998999804,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[3.2314303098246455e-05, 0.009999999776482582, 0.001429455354809761, 0.0, 0.0, 0.0, 0.0]","[-3.2314303098246455e-05, 0.19871452450752258, 0.02057054452598095]","[0.0, 0.23999999463558197, 0.02199999988079071]",0.053714536130428314,True,"[3.2314303098246455e-05, 0.009999999776482582, 0.001429455354809761]",0.0,0.010248597711324692,0.00027151405811309814,0.00903882515191941,0.009038805961608887
67,push,push,push the red cylinder forward,red,cylinder,0,23,0.0,449.0026000421494,485.15530000440776,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[3.1929634133121e-05, 0.009999999776482582, 0.001429455354809761, 0.0, 0.0, 0.0, 0.0]","[-3.1929634133121e-05, 0.19871452450752258, 0.02057054452598095]","[0.0, 0.23999999463558197, 0.02199999988079071]",0.053714536130428314,True,"[3.1929634133121e-05, 0.009999999776482582, 0.001429455354809761]",0.0,0.010248597711324692,0.00027151405811309814,0.009038825864202923,0.009038805961608887
68,push,push,push the red cylinder forward,red,cylinder,0,23,0.0,455.7729000225663,502.775700064376,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[3.154947262373753e-05, 0.009999999776482582, 0.001429455354809761, 0.0, 0.0, 0.0, 0.0]","[-3.154947262373753e-05, 0.19871452450752258, 0.02057054452598095]","[0.0, 0.23999999463558197, 0.02199999988079071]",0.053714536130428314,True,"[3.154947262373753e-05, 0.009999999776482582, 0.001429455354809761]",0.0,0.010248597711324692,0.00027151405811309814,0.009038826580889702,0.009038805961608887
69,push,push,push the red cylinder forward,red,cylinder,1,24,487.5436001457274,438.9440999366343,959.1548000462353,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[3.1173767638392746e-05, 0.009999999776482582, 0.001429455354809761, 0.0, 0.0, 0.0, 0.0]","[-3.1173767638392746e-05, 0.19871452450752258, 0.02057054452598095]","[0.0, 0.23999999463558197, 0.02199999988079071]",0.053714536130428314,True,"[3.1173767638392746e-05, 0.009999999776482582, 0.001429455354809761]",0.0,0.010248597711324692,0.00027151405811309814,0.00903882730163149,0.009038805961608887
70,push,push,push the red cylinder forward,red,cylinder,0,24,0.0,442.7888002246618,484.6399000380188,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[3.080246824538335e-05, 0.009999999776482582, 0.001429455354809761, 0.0, 0.0, 0.0, 0.0]","[-3.080246824538335e-05, 0.19871452450752258, 0.02057054452598095]","[0.0, 0.23999999463558197, 0.02199999988079071]",0.053714536130428314,True,"[3.080246824538335e-05, 0.009999999776482582, 0.001429455354809761]",0.0,0.010248597711324692,0.00027151405811309814,0.00903882802608426,0.009038805961608887
71,push,push,push the red cylinder forward,red,cylinder,0,24,0.0,418.7441000249237,450.31190011650324,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[3.043551987502724e-05, 0.009999999776482582, 0.001429455354809761, 0.0, 0.0, 0.0, 0.0]","[-3.043551987502724e-05, 0.19871452450752258, 0.02057054452598095]","[0.0, 0.23999999463558197, 0.02199999988079071]",0.053714536130428314,True,"[3.043551987502724e-05, 0.009999999776482582, 0.001429455354809761]",0.0,0.010248597711324692,0.00027151405811309814,0.009038828753923686,0.009038805961608887
72,push,push,push the red cylinder forward,red,cylinder,1,25,329.3339000083506,453.35179986432195,826.6530998516828,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[3.0072875233599916e-05, 0.009999999776482582, 0.001429455354809761, 0.0, 0.0, 0.0, 0.0]","[-3.0072875233599916e-05, 0.19871452450752258, 0.02057054452598095]","[0.0, 0.23999999463558197, 0.02199999988079071]",0.053714536130428314,True,"[3.0072875233599916e-05, 0.009999999776482582, 0.001429455354809761]",0.0,0.010248597711324692,0.00027151405811309814,0.009038829484837313,0.009038805961608887
73,push,push,push the red cylinder forward,red,cylinder,0,25,0.0,427.03870008699596,467.5917001441121,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[2.971448157040868e-05, 0.009999999776482582, 0.001429455354809761, 0.0, 0.0, 0.0, 0.0]","[-2.971448157040868e-05, 0.19871452450752258, 0.02057054452598095]","[0.0, 0.23999999463558197, 0.02199999988079071]",0.053714536130428314,True,"[2.971448157040868e-05, 0.009999999776482582, 0.001429455354809761]",0.0,0.010248597711324692,0.00027151405811309814,0.009038830218511706,0.009038805961608887
74,push,push,push the red cylinder forward,red,cylinder,0,25,0.0,420.89309985749424,456.7013999912888,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[2.9360289772739634e-05, 0.009999999776482582, 0.001429455354809761, 0.0, 0.0, 0.0, 0.0]","[-2.9360289772739634e-05, 0.19871452450752258, 0.02057054452598095]","[0.0, 0.23999999463558197, 0.02199999988079071]",0.053714536130428314,True,"[2.9360289772739634e-05, 0.009999999776482582, 0.001429455354809761]",0.0,0.010248597711324692,0.00027151405811309814,0.009038830954656967,0.009038805961608887
75,push,push,push the red cylinder forward,red,cylinder,1,26,280.0208998378366,433.48969984799623,749.9642998445779,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[2.9010250727878883e-05, 0.009999999776482582, 0.001429455354809761, 0.0, 0.0, 0.0, 0.0]","[-2.9010250727878883e-05, 0.19871452450752258, 0.02057054452598095]","[0.0, 0.23999999463558197, 0.02199999988079071]",0.053714536130428314,True,"[2.9010250727878883e-05, 0.009999999776482582, 0.001429455354809761]",0.0,0.010248597711324692,0.00027151405811309814,0.009038831692981456,0.009038805961608887
76,push,push,push the red cylinder forward,red,cylinder,0,26,0.0,416.30260017700493,454.09859996289015,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[2.8664315323112532e-05, 0.009999999776482582, 0.001429455354809761, 0.0, 0.0, 0.0, 0.0]","[-2.8664315323112532e-05, 0.19871452450752258, 0.02057054452598095]","[0.0, 0.23999999463558197, 0.02199999988079071]",0.053714536130428314,True,"[2.8664315323112532e-05, 0.009999999776482582, 0.001429455354809761]",0.0,0.010248597711324692,0.00027151405811309814,0.009038832433212686,0.009038805961608887
77,push,push,push the red cylinder forward,red,cylinder,0,26,0.0,411.2278001848608,445.4576999414712,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[2.8322434445726685e-05, 0.009999999776482582, 0.001429455354809761, 0.0, 0.0, 0.0, 0.0]","[-2.8322434445726685e-05, 0.19871452450752258, 0.02057054452598095]","[0.0, 0.23999999463558197, 0.02199999988079071]",0.053714536130428314,True,"[2.8322434445726685e-05, 0.009999999776482582, 0.001429455354809761]",0.0,0.010248597711324692,0.00027151405811309814,0.009038833175075442,0.009038805961608887
78,push,push,push the red cylinder forward,red,cylinder,1,27,268.44229991547763,441.89989985898137,749.3223000783473,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[2.798456080199685e-05, 0.009999999776482582, 0.001429455354809761, 0.0, 0.0, 0.0, 0.0]","[-2.798456080199685e-05, 0.19871452450752258, 0.02057054452598095]","[0.0, 0.23999999463558197, 0.02199999988079071]",0.053714536130428314,True,"[2.798456080199685e-05, 0.009999999776482582, 0.001429455354809761]",0.0,0.010248597711324692,0.00027151405811309814,0.009038833918317833,0.009038805961608887
79,push,push,push the red cylinder forward,red,cylinder,0,27,0.0,438.35970014333725,475.24039982818067,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[2.7650648917187937e-05, 0.009999999776482582, 0.001429455354809761, 0.0, 0.0, 0.0, 0.0]","[-2.7650648917187937e-05, 0.19871452450752258, 0.02057054452598095]","[0.0, 0.23999999463558197, 0.02199999988079071]",0.053714536130428314,True,"[2.7650648917187937e-05, 0.009999999776482582, 0.001429455354809761]",0.0,0.010248597711324692,0.00027151405811309814,0.009038834662679948,0.009038805961608887
80,push,push,push the red cylinder forward,red,cylinder,0,27,0.0,408.5963999386877,449.79179999791086,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[2.7320651497575454e-05, 0.009999999776482582, 0.001429455354809761, 0.0, 0.0, 0.0, 0.0]","[-2.7320651497575454e-05, 0.19871452450752258, 0.02057054452598095]","[0.0, 0.23999999463558197, 0.02199999988079071]",0.053714536130428314,True,"[2.7320651497575454e-05, 0.009999999776482582, 0.001429455354809761]",0.0,0.010248597711324692,0.00027151405811309814,0.00903883540792964,0.009038805961608887
81,push,push,push the red cylinder forward,red,cylinder,1,28,300.59400014579296,424.83050003647804,768.386600073427,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[2.6994523068424314e-05, 0.009999999776482582, 0.001429455354809761, 0.0, 0.0, 0.0, 0.0]","[-2.6994523068424314e-05, 0.19871452450752258, 0.02057054452598095]","[0.0, 0.23999999463558197, 0.02199999988079071]",0.053714536130428314,True,"[2.6994523068424314e-05, 0.009999999776482582, 0.001429455354809761]",0.0,0.010248597711324692,0.00027151405811309814,0.009038836153825926,0.009038805961608887
82,push,push,push the red cylinder forward,red,cylinder,0,28,0.0,429.3263000436127,470.5697998870164,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[2.6672218154999427e-05, 0.009999999776482582, 0.001429455354809761, 0.0, 0.0, 0.0, 0.0]","[-2.6672218154999427e-05, 0.19871452450752258, 0.02057054452598095]","[0.0, 0.23999999463558197, 0.02199999988079071]",0.053714536130428314,True,"[2.6672218154999427e-05, 0.009999999776482582, 0.001429455354809761]",0.0,0.010248597711324692,0.00027151405811309814,0.009038836900141463,0.009038805961608887
83,push,push,push the red cylinder forward,red,cylinder,0,28,0.0,435.90739998035133,478.42580010183156,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[2.6353689463576302e-05, 0.009999999776482582, 0.001429455354809761, 0.0, 0.0, 0.0, 0.0]","[-2.6353689463576302e-05, 0.19871452450752258, 0.02057054452598095]","[0.0, 0.23999999463558197, 0.02199999988079071]",0.053714536130428314,True,"[2.6353689463576302e-05, 0.009999999776482582, 0.001429455354809761]",0.0,0.010248597711324692,0.00027151405811309814,0.009038837646662686,0.009038805961608887
84,push,push,push the red cylinder forward,red,cylinder,1,29,447.8688999079168,450.141099980101,940.0732000358403,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[2.603889697638806e-05, 0.009999999776482582, 0.001429455354809761, 0.0, 0.0, 0.0, 0.0]","[-2.603889697638806e-05, 0.19871452450752258, 0.02057054452598095]","[0.0, 0.23999999463558197, 0.02199999988079071]",0.053714536130428314,True,"[2.603889697638806e-05, 0.009999999776482582, 0.001429455354809761]",0.0,0.010248597711324692,0.00027151405811309814,0.00903883839317532,0.009038805961608887
85,push,push,push the red cylinder forward,red,cylinder,0,29,0.0,447.51850003376603,489.3002000171691,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[2.5727793399710208e-05, 0.009999999776482582, 0.001429455354809761, 0.0, 0.0, 0.0, 0.0]","[-2.5727793399710208e-05, 0.19871452450752258, 0.02057054452598095]","[0.0, 0.23999999463558197, 0.02199999988079071]",0.053714536130428314,True,"[2.5727793399710208e-05, 0.009999999776482582, 0.001429455354809761]",0.0,0.010248597711324692,0.00027151405811309814,0.009038839139478455,0.009038805961608887
86,push,push,push the red cylinder forward,red,cylinder,0,29,0.0,476.18019999936223,518.8600001856685,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[2.5420336896786466e-05, 0.009999999776482582, 0.001429455354809761, 0.0, 0.0, 0.0, 0.0]","[-2.5420336896786466e-05, 0.19871452450752258, 0.02057054452598095]","[0.0, 0.23999999463558197, 0.02199999988079071]",0.053714536130428314,True,"[2.5420336896786466e-05, 0.009999999776482582, 0.001429455354809761]",0.0,0.010248597711324692,0.00027151405811309814,0.009038839885374716,0.009038805961608887
87,push,push,push the red cylinder forward,red,cylinder,1,30,477.15779999271035,421.62429983727634,934.2861999757588,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[2.511648381187115e-05, 0.009999999776482582, 0.001429455354809761, 0.0, 0.0, 0.0, 0.0]","[-2.511648381187115e-05, 0.19871452450752258, 0.02057054452598095]","[0.0, 0.23999999463558197, 0.02199999988079071]",0.053714536130428314,True,"[2.511648381187115e-05, 0.009999999776482582, 0.001429455354809761]",0.0,0.010248597711324692,0.00027151405811309814,0.009038840630669839,0.009038805961608887
