step,task,stage,instruction,target_color,object_shape,request_sent,server_request_count,latency_ms,motion_elapsed_ms,step_total_ms,raw_action7,assisted_action7,ee_pose_before,goal_xyz,target_xy_dist,exec_success,final_delta_xyz,gripper_cmd,target_object_z,target_object_lift,target_object_move_xy,target_object_move_y
45,lift,lift,lift the green sphere,green,sphere,1,16,264.89980006590486,361.77619989030063,661.9174000807106,"[-6.911313672555014e-06, 0.0011072440924437936, -0.01450764265577948, 0.0, 0.0, 0.0, 0.0]","[2.383808883621441e-08, 0.0001376420259475708, 0.0006535500288009644, 0.0, 0.0, 0.0, 1.0]","[-2.383808883621441e-08, 0.16986235976219177, 0.08434645086526871]","[0.0, 0.17000000178813934, 0.08500000089406967]",0.0001376420259475708,True,"[2.383808883621441e-08, 0.0001376420259475708, 0.0006535500288009644]",1.0,0.009931541047990322,0.0,0.0004561262265805198,0.0003810375928878784
46,lift,lift,lift the green sphere,green,sphere,0,16,0.0,372.7174000814557,413.1451998837292,"[-6.911313672555014e-06, 0.0011072440924437936, -0.01450764265577948, 0.0, 0.0, 0.0, 0.0]","[1.24534311751745e-08, 0.00014406442642211914, 0.000550396740436554, 0.0, 0.0, 0.0, 1.0]","[-1.24534311751745e-08, 0.16985593736171722, 0.08444960415363312]","[0.0, 0.17000000178813934, 0.08500000089406967]",0.00014406442642211914,True,"[1.24534311751745e-08, 0.00014406442642211914, 0.000550396740436554]",1.0,0.009931541047990322,0.0,0.0004561262265805198,0.0003810375928878784
47,lift,lift,lift the green sphere,green,sphere,0,16,0.0,373.1410000473261,415.1641000062227,"[-6.911313672555014e-06, 0.0011072440924437936, -0.01450764265577948, 0.0, 0.0, 0.0, 0.0]","[6.480066705449872e-09, 0.0001475214958190918, 0.000497087836265564, 0.0, 0.0, 0.0, 1.0]","[-6.480066705449872e-09, 0.16985248029232025, 0.08450291305780411]","[0.0, 0.17000000178813934, 0.08500000089406967]",0.0001475214958190918,True,"[6.480066705449872e-09, 0.0001475214958190918, 0.000497087836265564]",1.0,0.009931541047990322,0.0,0.0004561262265805198,0.0003810375928878784
48,lift,lift,lift the green sphere,green,sphere,1,17,262.9397001583129,361.2635999452323,666.3989000953734,"[-6.911313672555014e-06, 0.0011072440924437936, -0.01450764265577948, 0.0, 0.0, 0.0, 0.0]","[3.3652431952191364e-09, 0.00014935433864593506, 0.00046954303979873657, 0.0, 0.0, 0.0, 1.0]","[-3.3652431952191364e-09, 0.1698506474494934, 0.08453045785427094]","[0.0, 0.17000000178813934, 0.08500000089406967]",0.00014935433864593506,True,"[3.3652431952191364e-09, 0.00014935433864593506, 0.00046954303979873657]",1.0,0.009931541047990322,0.0,0.0004561262265805198,0.0003810375928878784
49,lift,lift,lift the green sphere,green,sphere,0,17,0.0,365.45300018042326,400.06389981135726,"[-6.911313672555014e-06, 0.0011072440924437936, -0.01450764265577948, 0.0, 0.0, 0.0, 0.0]","[1.7458960943628199e-09, 0.000150337815284729, 0.00045530498027801514, 0.0, 0.0, 0.0, 1.0]","[-1.7458960943628199e-09, 0.16984966397285461, 0.08454469591379166]","[0.0, 0.17000000178813934, 0.08500000089406967]",0.000150337815284729,True,"[1.7458960943628199e-09, 0.000150337815284729, 0.00045530498027801514]",1.0,0.009931541047990322,0.0,0.0004561262265805198,0.0003810375928878784
50,lift,lift,lift the green sphere,green,sphere,0,17,0.0,373.2366000767797,424.5700999163091,"[-6.911313672555014e-06, 0.0011072440924437936, -0.01450764265577948, 0.0, 0.0, 0.0, 0.0]","[9.052990024294161e-10, 0.00015084445476531982, 0.0004479438066482544, 0.0, 0.0, 0.0, 1.0]","[-9.052990024294161e-10, 0.16984915733337402, 0.08455205708742142]","[0.0, 0.17000000178813934, 0.08500000089406967]",0.00015084445476531982,True,"[9.052990024294161e-10, 0.00015084445476531982, 0.0004479438066482544]",1.0,0.009931541047990322,0.0,0.0004561262265805198,0.0003810375928878784
51,lift,lift,lift the green sphere,green,sphere,1,18,283.86540012434125,359.7315999213606,678.6349997855723,"[-6.911313672555014e-06, 0.0011072440924437936, -0.01450764265577948, 0.0, 0.0, 0.0, 0.0]","[4.692866650835015e-10, 0.00015112757682800293, 0.00044414401054382324, 0.0, 0.0, 0.0, 1.0]","[-4.692866650835015e-10, 0.16984887421131134, 0.08455585688352585]","[0.0, 0.17000000178813934, 0.08500000089406967]",0.00015112757682800293,True,"[4.692866650835015e-10, 0.00015112757682800293, 0.00044414401054382324]",1.0,0.009931541047990322,0.0,0.0004561262265805198,0.0003810375928878784
52,lift,lift,lift the green sphere,green,sphere,0,18,0.0,373.2698999810964,418.5099999886006,"[-6.911313672555014e-06, 0.0011072440924437936, -0.01450764265577948, 0.0, 0.0, 0.0, 0.0]","[2.432205270519461e-10, 0.00015126168727874756, 0.00044217705726623535, 0.0, 0.0, 0.0, 1.0]","[-2.432205270519461e-10, 0.1698487401008606, 0.08455782383680344]","[0.0, 0.17000000178813934, 0.08500000089406967]",0.00015126168727874756,True,"[2.432205270519461e-10, 0.00015126168727874756, 0.00044217705726623535]",1.0,0.009931541047990322,0.0,0.0004561262265805198,0.0003810375928878784
53,lift,lift,lift the green sphere,green,sphere,0,18,0.0,378.2591999042779,427.05149995163083,"[-6.911313672555014e-06, 0.0011072440924437936, -0.01450764265577948, 0.0, 0.0, 0.0, 0.0]","[1.260331145003235e-10, 0.0001513361930847168, 0.0004411637783050537, 0.0, 0.0, 0.0, 1.0]","[-1.260331145003235e-10, 0.16984866559505463, 0.08455883711576462]","[0.0, 0.17000000178813934, 0.08500000089406967]",0.0001513361930847168,True,"[1.260331145003235e-10, 0.0001513361930847168, 0.0004411637783050537]",1.0,0.009931541047990322,0.0,0.0004561262265805198,0.0003810375928878784
54,lift,lift,lift the green sphere,green,sphere,1,19,253.4058999735862,368.7823999207467,656.247700098902,"[-6.911313672555014e-06, 0.0011072440924437936, -0.01450764265577948, 0.0, 0.0, 0.0, 0.0]","[6.52926462896275e-11, 0.00015138089656829834, 0.00044064223766326904, 0.0, 0.0, 0.0, 1.0]","[-6.52926462896275e-11, 0.16984862089157104, 0.0845593586564064]","[0.0, 0.17000000178813934, 0.08500000089406967]",0.00015138089656829834,True,"[6.52926462896275e-11, 0.00015138089656829834, 0.00044064223766326904]",1.0,0.009931541047990322,0.0,0.0004561262265805198,0.0003810375928878784
55,lift,lift,lift the green sphere,green,sphere,0,19,0.0,378.19479987956583,428.53289982303977,"[-6.911313672555014e-06, 0.0011072440924437936, -0.01450764265577948, 0.0, 0.0, 0.0, 0.0]","[3.381162710924812e-11, 0.00015141069889068604, 0.00044036656618118286, 0.0, 0.0, 0.0, 1.0]","[-3.381162710924812e-11, 0.16984859108924866, 0.08455963432788849]","[0.0, 0.17000000178813934, 0.08500000089406967]",0.00015141069889068604,True,"[3.381162710924812e-11, 0.00015141069889068604, 0.00044036656618118286]",1.0,0.009931541047990322,0.0,0.0004561262265805198,0.0003810375928878784
56,lift,lift,lift the green sphere,green,sphere,0,19,0.0,376.8566001672298,422.70549992099404,"[-6.911313672555014e-06, 0.0011072440924437936, -0.01450764265577948, 0.0, 0.0, 0.0, 0.0]","[1.7495976889492226e-11, 0.00015141069889068604, 0.0004402250051498413, 0.0, 0.0, 0.0, 1.0]","[-1.7495976889492226e-11, 0.16984859108924866, 0.08455977588891983]","[0.0, 0.17000000178813934, 0.08500000089406967]",0.00015141069889068604,True,"[1.7495976889492226e-11, 0.00015141069889068604, 0.0004402250051498413]",1.0,0.009931541047990322,0.0,0.0004561262265805198,0.0003810375928878784
57,lift,lift,lift the green sphere,green,sphere,1,20,350.4502000287175,380.7763000950217,779.9997001420707,"[-6.911313672555014e-06, 0.0011072440924437936, -0.01450764265577948, 0.0, 0.0, 0.0, 0.0]","[9.040258125425638e-12, 0.00015142560005187988, 0.000440157949924469, 0.0, 0.0, 0.0, 1.0]","[-9.040258125425638e-12, 0.16984857618808746, 0.0845598429441452]","[0.0, 0.17000000178813934, 0.08500000089406967]",0.00015142560005187988,True,"[9.040258125425638e-12, 0.00015142560005187988, 0.000440157949924469]",1.0,0.009931541047990322,0.0,0.0004561262265805198,0.0003810375928878784
58,lift,lift,lift the green sphere,green,sphere,0,20,0.0,380.39380009286106,429.1447000578046,"[-6.911313672555014e-06, 0.0011072440924437936, -0.01450764265577948, 0.0, 0.0, 0.0, 0.0]","[4.6580794776929224e-12, 0.00015142560005187988, 0.0004401206970214844, 0.0, 0.0, 0.0, 1.0]","[-4.6580794776929224e-12, 0.16984857618808746, 0.08455988019704819]","[0.0, 0.17000000178813934, 0.08500000089406967]",0.00015142560005187988,True,"[4.6580794776929224e-12, 0.00015142560005187988, 0.0004401206970214844]",1.0,0.009931541047990322,0.0,0.0004561262265805198,0.0003810375928878784
59,lift,lift,lift the green sphere,green,sphere,0,20,0.0,356.1123001854867,400.0293000135571,"[-6.911313672555014e-06, 0.0011072440924437936, -0.01450764265577948, 0.0, 0.0, 0.0, 0.0]","[2.3870423866700907e-12, 0.00015142560005187988, 0.0004400983452796936, 0.0, 0.0, 0.0, 1.0]","[-2.3870423866700907e-12, 0.16984857618808746, 0.08455990254878998]","[0.0, 0.17000000178813934, 0.08500000089406967]",0.00015142560005187988,True,"[2.3870423866700907e-12, 0.00015142560005187988, 0.0004400983452796936]",1.0,0.009931541047990322,0.0,0.0004561262265805198,0.0003810375928878784
