step,task,stage,instruction,target_color,object_shape,request_sent,server_request_count,latency_ms,motion_elapsed_ms,step_total_ms,raw_action7,assisted_action7,ee_pose_before,goal_xyz,target_xy_dist,exec_success,final_delta_xyz,gripper_cmd,target_object_z,target_object_lift,target_object_move_xy,target_object_move_y
44,push,push,push the red cylinder forward,red,cylinder,0,15,0.0,386.2415999174118,419.47279986925423,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[3.1877414585324004e-05, 0.009999999776482582, 0.0013646278530359268, 0.0, 0.0, 0.0, 0.0]","[-3.1877414585324004e-05, 0.1988583654165268, 0.02863537147641182]","[0.0, 0.23000000417232513, 0.029999999329447746]",0.06385836750268936,True,"[3.1877414585324004e-05, 0.009999999776482582, 0.0013646278530359268]",0.0,0.01005599182099104,7.890816777944565e-05,0.009037852501036375,0.00903785228729248
45,push,push,push the red cylinder forward,red,cylinder,1,16,360.48210016451776,369.38090017065406,764.7292001638561,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[3.153834768454544e-05, 0.009999999776482582, 0.0013646278530359268, 0.0, 0.0, 0.0, 0.0]","[-3.153834768454544e-05, 0.1988583654165268, 0.02863537147641182]","[0.0, 0.23000000417232513, 0.029999999329447746]",0.06385836750268936,True,"[3.153834768454544e-05, 0.009999999776482582, 0.0013646278530359268]",0.0,0.01005599182099104,7.890816777944565e-05,0.009037852440379865,0.00903785228729248
46,push,push,push the red cylinder forward,red,cylinder,0,16,0.0,384.8476998973638,425.875699846074,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[3.120278415735811e-05, 0.009999999776482582, 0.001364629715681076, 0.0, 0.0, 0.0, 0.0]","[-3.120278415735811e-05, 0.1988583654165268, 0.02863536961376667]","[0.0, 0.23000000417232513, 0.029999999329447746]",0.06385836750268936,True,"[3.120278415735811e-05, 0.009999999776482582, 0.001364629715681076]",0.0,0.01005599182099104,7.890816777944565e-05,0.009037852390293546,0.00903785228729248
47,push,push,push the red cylinder forward,red,cylinder,0,16,0.0,374.9380998779088,426.48829985409975,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[3.087068398599513e-05, 0.009999999776482582, 0.001364629715681076, 0.0, 0.0, 0.0, 0.0]","[-3.087068398599513e-05, 0.1988583654165268, 0.02863536961376667]","[0.0, 0.23000000417232513, 0.029999999329447746]",0.06385836750268936,True,"[3.087068398599513e-05, 0.009999999776482582, 0.001364629715681076]",0.0,0.01005599182099104,7.890816777944565e-05,0.00903785235046364,0.00903785228729248
48,push,push,push the red cylinder forward,red,cylinder,1,17,335.16069990582764,377.7207999955863,752.662300132215,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[3.054201806662604e-05, 0.009999999776482582, 0.001364629715681076, 0.0, 0.0, 0.0, 0.0]","[-3.054201806662604e-05, 0.1988583654165268, 0.02863536961376667]","[0.0, 0.23000000417232513, 0.029999999329447746]",0.06385836750268936,True,"[3.054201806662604e-05, 0.009999999776482582, 0.001364629715681076]",0.0,0.01005599182099104,7.890816777944565e-05,0.009037852320583814,0.00903785228729248
49,push,push,push the red cylinder forward,red,cylinder,0,17,0.0,373.01990017294884,406.5998999867588,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[3.021675001946278e-05, 0.009999999776482582, 0.001364629715681076, 0.0, 0.0, 0.0, 0.0]","[-3.021675001946278e-05, 0.1988583654165268, 0.02863536961376667]","[0.0, 0.23000000417232513, 0.029999999329447746]",0.06385836750268936,True,"[3.021675001946278e-05, 0.009999999776482582, 0.001364629715681076]",0.0,0.01005599182099104,7.890816777944565e-05,0.009037852300355042,0.00903785228729248
50,push,push,push the red cylinder forward,red,cylinder,0,17,0.0,375.2364998217672,418.8580000773072,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[2.989484346471727e-05, 0.009999999776482582, 0.001364629715681076, 0.0, 0.0, 0.0, 0.0]","[-2.989484346471727e-05, 0.1988583654165268, 0.02863536961376667]","[0.0, 0.23000000417232513, 0.029999999329447746]",0.06385836750268936,True,"[2.989484346471727e-05, 0.009999999776482582, 0.001364629715681076]",0.0,0.01005599182099104,7.890816777944565e-05,0.009037852289485403,0.00903785228729248
51,push,push,push the red cylinder forward,red,cylinder,1,18,320.59779996052384,372.8245999664068,734.1679001692683,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[2.9576263841590844e-05, 0.009999999776482582, 0.001364629715681076, 0.0, 0.0, 0.0, 0.0]","[-2.9576263841590844e-05, 0.1988583654165268, 0.02863536961376667]","[0.0, 0.23000000417232513, 0.029999999329447746]",0.06385836750268936,True,"[2.9576263841590844e-05, 0.009999999776482582, 0.001364629715681076]",0.0,0.01005599182099104,7.890816777944565e-05,0.00903785228768996,0.00903785228729248
52,push,push,push the red cylinder forward,red,cylinder,0,18,0.0,381.8701000418514,431.7749000620097,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[2.9260976589284837e-05, 0.009999999776482582, 0.001364629715681076, 0.0, 0.0, 0.0, 0.0]","[-2.9260976589284837e-05, 0.1988583654165268, 0.02863536961376667]","[0.0, 0.23000000417232513, 0.029999999329447746]",0.06385836750268936,True,"[2.9260976589284837e-05, 0.009999999776482582, 0.001364629715681076]",0.0,0.01005599182099104,7.890816777944565e-05,0.00903785229469058,0.00903785228729248
53,push,push,push the red cylinder forward,red,cylinder,0,18,0.0,383.53769993409514,424.58170000463724,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[2.8948950784979388e-05, 0.009999999776482582, 0.001364629715681076, 0.0, 0.0, 0.0, 0.0]","[-2.8948950784979388e-05, 0.1988583654165268, 0.02863536961376667]","[0.0, 0.23000000417232513, 0.029999999329447746]",0.06385836750268936,True,"[2.8948950784979388e-05, 0.009999999776482582, 0.001364629715681076]",0.0,0.01005599182099104,7.890816777944565e-05,0.009037852310215809,0.00903785228729248
54,push,push,push the red cylinder forward,red,cylinder,1,19,291.8116000946611,376.2564999051392,702.4368001148105,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[2.8640148229897022e-05, 0.009999999776482582, 0.001364629715681076, 0.0, 0.0, 0.0, 0.0]","[-2.8640148229897022e-05, 0.1988583654165268, 0.02863536961376667]","[0.0, 0.23000000417232513, 0.029999999329447746]",0.06385836750268936,True,"[2.8640148229897022e-05, 0.009999999776482582, 0.001364629715681076]",0.0,0.01005599182099104,7.890816777944565e-05,0.0090378523340007,0.00903785228729248
55,push,push,push the red cylinder forward,red,cylinder,0,19,0.0,389.8112999740988,430.2213001064956,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[2.8334539820207283e-05, 0.009999999776482582, 0.001364629715681076, 0.0, 0.0, 0.0, 0.0]","[-2.8334539820207283e-05, 0.1988583654165268, 0.02863536961376667]","[0.0, 0.23000000417232513, 0.029999999329447746]",0.06385836750268936,True,"[2.8334539820207283e-05, 0.009999999776482582, 0.001364629715681076]",0.0,0.01005599182099104,7.890816777944565e-05,0.009037852365786681,0.00903785228729248
56,push,push,push the red cylinder forward,red,cylinder,0,19,0.0,402.6784999296069,444.4258001167327,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[2.80320891761221e-05, 0.009999999776482582, 0.001364629715681076, 0.0, 0.0, 0.0, 0.0]","[-2.80320891761221e-05, 0.1988583654165268, 0.02863536961376667]","[0.0, 0.23000000417232513, 0.029999999329447746]",0.06385836750268936,True,"[2.80320891761221e-05, 0.009999999776482582, 0.001364629715681076]",0.0,0.01005599182099104,7.890816777944565e-05,0.00903785240532145,0.00903785228729248
57,push,push,push the red cylinder forward,red,cylinder,1,20,312.4299000483006,382.30039994232357,733.922699932009,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[2.773276537482161e-05, 0.009999999776482582, 0.001364629715681076, 0.0, 0.0, 0.0, 0.0]","[-2.773276537482161e-05, 0.1988583654165268, 0.02863536961376667]","[0.0, 0.23000000417232513, 0.029999999329447746]",0.06385836750268936,True,"[2.773276537482161e-05, 0.009999999776482582, 0.001364629715681076]",0.0,0.01005599182099104,7.890816777944565e-05,0.009037852452358731,0.00903785228729248
58,push,push,push the red cylinder forward,red,cylinder,0,20,0.0,404.2018000036478,451.2944999150932,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[2.7436535674496554e-05, 0.009999999776482582, 0.001364629715681076, 0.0, 0.0, 0.0, 0.0]","[-2.7436535674496554e-05, 0.1988583654165268, 0.02863536961376667]","[0.0, 0.23000000417232513, 0.029999999329447746]",0.06385836750268936,True,"[2.7436535674496554e-05, 0.009999999776482582, 0.001364629715681076]",0.0,0.01005599182099104,7.890816777944565e-05,0.009037852506658282,0.00903785228729248
59,push,push,push the red cylinder forward,red,cylinder,0,20,0.0,380.1869999151677,421.29620001651347,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[2.7143369152327068e-05, 0.009999999776482582, 0.001364629715681076, 0.0, 0.0, 0.0, 0.0]","[-2.7143369152327068e-05, 0.1988583654165268, 0.02863536961376667]","[0.0, 0.23000000417232513, 0.029999999329447746]",0.06385836750268936,True,"[2.7143369152327068e-05, 0.009999999776482582, 0.001364629715681076]",0.0,0.01005599182099104,7.890816777944565e-05,0.009037852567985644,0.00903785228729248
60,push,push,push the red cylinder forward,red,cylinder,1,21,296.5051999781281,391.97389991022646,729.043300030753,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[2.685323306650389e-05, 0.009999999776482582, 0.001364629715681076, 0.0, 0.0, 0.0, 0.0]","[-2.685323306650389e-05, 0.1988583654165268, 0.02863536961376667]","[0.0, 0.23000000417232513, 0.029999999329447746]",0.06385836750268936,True,"[2.685323306650389e-05, 0.009999999776482582, 0.001364629715681076]",0.0,0.01005599182099104,7.890816777944565e-05,0.009037852636112075,0.00903785228729248
61,push,push,push the red cylinder forward,red,cylinder,0,21,0.0,389.50250018388033,430.9207000769675,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[2.6566094675217755e-05, 0.009999999776482582, 0.001364629715681076, 0.0, 0.0, 0.0, 0.0]","[-2.6566094675217755e-05, 0.1988583654165268, 0.02863536961376667]","[0.0, 0.23000000417232513, 0.029999999329447746]",0.06385836750268936,True,"[2.6566094675217755e-05, 0.009999999776482582, 0.001364629715681076]",0.0,0.01005599182099104,7.890816777944565e-05,0.009037852710814491,0.00903785228729248
62,push,push,push the red cylinder forward,red,cylinder,0,21,0.0,393.1014998815954,433.6824999190867,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[2.628192669362761e-05, 0.009999999776482582, 0.001364629715681076, 0.0, 0.0, 0.0, 0.0]","[-2.628192669362761e-05, 0.1988583654165268, 0.02863536961376667]","[0.0, 0.23000000417232513, 0.029999999329447746]",0.06385836005210876,True,"[2.628192669362761e-05, 0.009999999776482582, 0.001364629715681076]",0.0,0.01005599182099104,7.890816777944565e-05,0.00903785279187501,0.00903785228729248
63,push,push,push the red cylinder forward,red,cylinder,1,22,337.5525998417288,383.3387999329716,763.9146000146866,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[2.600069456093479e-05, 0.009999999776482582, 0.001364629715681076, 0.0, 0.0, 0.0, 0.0]","[-2.600069456093479e-05, 0.1988583654165268, 0.02863536961376667]","[0.0, 0.23000000417232513, 0.029999999329447746]",0.06385836005210876,True,"[2.600069456093479e-05, 0.009999999776482582, 0.001364629715681076]",0.0,0.01005599182099104,7.890816777944565e-05,0.00903785287908145,0.00903785228729248
64,push,push,push the red cylinder forward,red,cylinder,0,22,0.0,405.32949985936284,454.18579992838204,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[2.5722369173308834e-05, 0.009999999776482582, 0.001364629715681076, 0.0, 0.0, 0.0, 0.0]","[-2.5722369173308834e-05, 0.1988583654165268, 0.02863536961376667]","[0.0, 0.23000000417232513, 0.029999999329447746]",0.06385836005210876,True,"[2.5722369173308834e-05, 0.009999999776482582, 0.001364629715681076]",0.0,0.01005599182099104,7.890816777944565e-05,0.009037852972226488,0.00903785228729248
65,push,push,push the red cylinder forward,red,cylinder,0,22,0.0,387.3308999463916,429.87429979257286,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[2.5446923245908692e-05, 0.009999999776482582, 0.001364629715681076, 0.0, 0.0, 0.0, 0.0]","[-2.5446923245908692e-05, 0.1988583654165268, 0.02863536961376667]","[0.0, 0.23000000417232513, 0.029999999329447746]",0.06385836005210876,True,"[2.5446923245908692e-05, 0.009999999776482582, 0.001364629715681076]",0.0,0.01005599182099104,7.890816777944565e-05,0.009037853071108055,0.00903785228729248
66,push,push,push the red cylinder forward,red,cylinder,1,23,280.94480000436306,386.08430000022054,715.6036999076605,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[2.5174322217935696e-05, 0.009999999776482582, 0.001364629715681076, 0.0, 0.0, 0.0, 0.0]","[-2.5174322217935696e-05, 0.1988583654165268, 0.02863536961376667]","[0.0, 0.23000000417232513, 0.029999999329447746]",0.06385836005210876,True,"[2.5174322217935696e-05, 0.009999999776482582, 0.001364629715681076]",0.0,0.01005599182099104,7.890816777944565e-05,0.0090378531755292,0.00903785228729248
67,push,push,push the red cylinder forward,red,cylinder,0,23,0.0,382.63190002180636,418.341499986127,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[2.4904540623538196e-05, 0.009999999776482582, 0.001364629715681076, 0.0, 0.0, 0.0, 0.0]","[-2.4904540623538196e-05, 0.1988583654165268, 0.02863536961376667]","[0.0, 0.23000000417232513, 0.029999999329447746]",0.06385836005210876,True,"[2.4904540623538196e-05, 0.009999999776482582, 0.001364629715681076]",0.0,0.01005599182099104,7.890816777944565e-05,0.009037853285297468,0.00903785228729248
68,push,push,push the red cylinder forward,red,cylinder,0,23,0.0,400.9829999413341,436.8761999066919,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[2.4637547539896332e-05, 0.009999999776482582, 0.001364629715681076, 0.0, 0.0, 0.0, 0.0]","[-2.4637547539896332e-05, 0.1988583654165268, 0.02863536961376667]","[0.0, 0.23000000417232513, 0.029999999329447746]",0.06385836005210876,True,"[2.4637547539896332e-05, 0.009999999776482582, 0.001364629715681076]",0.0,0.01005599182099104,7.890816777944565e-05,0.009037853400225584,0.00903785228729248
69,push,push,push the red cylinder forward,red,cylinder,1,24,280.0362999550998,387.4032001476735,710.0311000831425,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[2.4373313863179646e-05, 0.009999999776482582, 0.001364629715681076, 0.0, 0.0, 0.0, 0.0]","[-2.4373313863179646e-05, 0.1988583654165268, 0.02863536961376667]","[0.0, 0.23000000417232513, 0.029999999329447746]",0.06385836005210876,True,"[2.4373313863179646e-05, 0.009999999776482582, 0.001364629715681076]",0.0,0.01005599182099104,7.890816777944565e-05,0.00903785352013088,0.00903785228729248
70,push,push,push the red cylinder forward,red,cylinder,0,24,0.0,396.0671001113951,439.0796998050064,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[2.4111812308547087e-05, 0.009999999776482582, 0.001364629715681076, 0.0, 0.0, 0.0, 0.0]","[-2.4111812308547087e-05, 0.1988583654165268, 0.02863536961376667]","[0.0, 0.23000000417232513, 0.029999999329447746]",0.06385836005210876,True,"[2.4111812308547087e-05, 0.009999999776482582, 0.001364629715681076]",0.0,0.01005599182099104,7.890816777944565e-05,0.00903785364483466,0.00903785228729248
71,push,push,push the red cylinder forward,red,cylinder,0,24,0.0,373.1751998420805,414.19779998250306,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[2.3853013772168197e-05, 0.009999999776482582, 0.001364629715681076, 0.0, 0.0, 0.0, 0.0]","[-2.3853013772168197e-05, 0.1988583654165268, 0.02863536961376667]","[0.0, 0.23000000417232513, 0.029999999329447746]",0.06385836005210876,True,"[2.3853013772168197e-05, 0.009999999776482582, 0.001364629715681076]",0.0,0.01005599182099104,7.890816777944565e-05,0.009037853774163518,0.00903785228729248
72,push,push,push the red cylinder forward,red,cylinder,1,25,299.5111998170614,383.26300005428493,716.7302998714149,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[2.3596890969201922e-05, 0.009999999776482582, 0.001364629715681076, 0.0, 0.0, 0.0, 0.0]","[-2.3596890969201922e-05, 0.1988583654165268, 0.02863536961376667]","[0.0, 0.23000000417232513, 0.029999999329447746]",0.06385836005210876,True,"[2.3596890969201922e-05, 0.009999999776482582, 0.001364629715681076]",0.0,0.01005599182099104,7.890816777944565e-05,0.009037853907947827,0.00903785228729248
73,push,push,push the red cylinder forward,red,cylinder,0,25,0.0,391.87139994464815,435.72349986061454,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[2.3343414795817807e-05, 0.009999999776482582, 0.001364629715681076, 0.0, 0.0, 0.0, 0.0]","[-2.3343414795817807e-05, 0.1988583654165268, 0.02863536961376667]","[0.0, 0.23000000417232513, 0.029999999329447746]",0.06385836005210876,True,"[2.3343414795817807e-05, 0.009999999776482582, 0.001364629715681076]",0.0,0.01005599182099104,7.890816777944565e-05,0.00903785404602261,0.00903785228729248
74,push,push,push the red cylinder forward,red,cylinder,0,25,0.0,383.10189987532794,434.5252998173237,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[2.3092559786164202e-05, 0.009999999776482582, 0.001364629715681076, 0.0, 0.0, 0.0, 0.0]","[-2.3092559786164202e-05, 0.1988583654165268, 0.02863536961376667]","[0.0, 0.23000000417232513, 0.029999999329447746]",0.06385836005210876,True,"[2.3092559786164202e-05, 0.009999999776482582, 0.001364629715681076]",0.0,0.01005599182099104,7.890816777944565e-05,0.009037854188226377,0.00903785228729248
75,push,push,push the red cylinder forward,red,cylinder,1,26,338.6093999724835,394.7993000037968,775.3085000440478,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[2.284429683641065e-05, 0.009999999776482582, 0.001364629715681076, 0.0, 0.0, 0.0, 0.0]","[-2.284429683641065e-05, 0.1988583654165268, 0.02863536961376667]","[0.0, 0.23000000417232513, 0.029999999329447746]",0.06385836005210876,True,"[2.284429683641065e-05, 0.009999999776482582, 0.001364629715681076]",0.0,0.01005599182099104,7.890816777944565e-05,0.009037854334402707,0.00903785228729248
76,push,push,push the red cylinder forward,red,cylinder,0,26,0.0,409.92539981380105,457.6393000315875,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[2.2598602299694903e-05, 0.009999999776482582, 0.001364629715681076, 0.0, 0.0, 0.0, 0.0]","[-2.2598602299694903e-05, 0.1988583654165268, 0.02863536961376667]","[0.0, 0.23000000417232513, 0.029999999329447746]",0.06385836005210876,True,"[2.2598602299694903e-05, 0.009999999776482582, 0.001364629715681076]",0.0,0.01005599182099104,7.890816777944565e-05,0.009037854484398155,0.00903785228729248
77,push,push,push the red cylinder forward,red,cylinder,0,26,0.0,419.07519986853004,463.59740011394024,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[2.2355445253197104e-05, 0.009999999776482582, 0.001364629715681076, 0.0, 0.0, 0.0, 0.0]","[-2.2355445253197104e-05, 0.1988583654165268, 0.02863536961376667]","[0.0, 0.23000000417232513, 0.029999999329447746]",0.06385836005210876,True,"[2.2355445253197104e-05, 0.009999999776482582, 0.001364629715681076]",0.0,0.010055990889668465,7.890723645687103e-05,0.009037854638063914,0.00903785228729248
78,push,push,push the red cylinder forward,red,cylinder,1,27,280.7549999561161,440.89150009676814,768.0896997917444,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[2.2114803869044408e-05, 0.009999999776482582, 0.001364629715681076, 0.0, 0.0, 0.0, 0.0]","[-2.2114803869044408e-05, 0.1988583654165268, 0.02863536961376667]","[0.0, 0.23000000417232513, 0.029999999329447746]",0.06385836005210876,True,"[2.2114803869044408e-05, 0.009999999776482582, 0.001364629715681076]",0.0,0.010055990889668465,7.890723645687103e-05,0.009037854795254197,0.00903785228729248
79,push,push,push the red cylinder forward,red,cylinder,0,27,0.0,412.205999949947,454.10529989749193,"[-6.911313672555014e-06, -1.7721246227202312e-05, 1.7452306552414795e-05, 0.0, 0.0, 0.0, 0.0]","[2.1876647224416956e-05, 0.009999999776482582, 0.001364629715681076, 0.0, 0.0, 0.0, 0.0]","[-2.1876647224416956e-05, 0.1988583654165268, 0.02863536961376667]","[0.0, 0.23000000417232513, 0.029999999329447746]",0.06385836005210876,True,"[2.1876647224416956e-05, 0.009999999776482582, 0.001364629715681076]",0.0,0.010055990889668465,7.890723645687103e-05,0.009037854955828088,0.00903785228729248
